datetime,date,duel,g1,less1,p1
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,39.5,1.0
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,40.0,1.0
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,40.5,1.0
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,41.0,1.0
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,41.5,1.0
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,42.0,1.0
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,42.5,1.0
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,43.0,1.0
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,43.5,1.0
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,44.0,1.0
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,44.5,1.0
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,45.0,1.0
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,45.5,1.0
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,46.0,1.0
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,46.5,1.0
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,47.0,1.0
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,47.5,1.0
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,48.0,1.0
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,48.5,0.9995
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,49.0,0.998
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,49.5,0.9975
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,50.0,0.9975
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,50.5,0.9965
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,51.0,0.994
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,51.5,0.9925
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,52.0,0.9875
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,52.5,0.98
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,53.0,0.975
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,53.5,0.969
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,54.0,0.962
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,54.5,0.949
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,55.0,0.934
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,55.5,0.919
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,56.0,0.898
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,56.5,0.8795
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,57.0,0.8585
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,57.5,0.8345
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,58.0,0.8065
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,58.5,0.775
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,59.0,0.747
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,59.5,0.715
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,60.0,0.682
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,60.5,0.6465
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,61.0,0.608
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,61.5,0.5775
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,62.0,0.546
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,62.5,0.5095
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,63.0,0.476
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,63.5,0.4515
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,64.0,0.423
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,64.5,0.386
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,65.0,0.353
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,65.5,0.322
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,66.0,0.2865
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,66.5,0.252
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,67.0,0.2235
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,67.5,0.1915
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,68.0,0.162
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,68.5,0.1395
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,69.0,0.118
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,69.5,0.1
2022-01-21T10:34:42.376280,2022-01-18,Macron-Zemmour,62.7,70.0,0.078
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,30.0,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,30.5,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,31.0,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,31.5,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,32.0,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,32.5,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,33.0,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,33.5,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,34.0,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,34.5,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,35.0,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,35.5,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,36.0,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,36.5,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,37.0,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,37.5,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,38.0,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,38.5,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,39.0,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,39.5,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,40.0,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,40.5,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,41.0,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,41.5,0.9995
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,42.0,0.9995
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,42.5,0.999
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,43.0,0.9985
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,43.5,0.998
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,44.0,0.997
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,44.5,0.997
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,45.0,0.9955
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,45.5,0.992
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,46.0,0.9885
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,46.5,0.983
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,47.0,0.9775
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,47.5,0.9705
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,48.0,0.963
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,48.5,0.9535
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,49.0,0.9395
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,49.5,0.9255
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,50.0,0.901
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,50.5,0.873
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,51.0,0.8535
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,51.5,0.8295
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,52.0,0.8055
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,52.5,0.7735
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,53.0,0.7425
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,53.5,0.7155
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,54.0,0.686
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,54.5,0.651
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,55.0,0.619
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,55.5,0.579
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,56.0,0.5435
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,56.5,0.512
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,57.0,0.478
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,57.5,0.4375
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,58.0,0.4045
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,58.5,0.3655
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,59.0,0.3345
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,59.5,0.3045
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,60.0,0.2775
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,60.5,0.248
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,61.0,0.219
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,61.5,0.1905
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,62.0,0.1715
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,62.5,0.144
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,63.0,0.1225
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,63.5,0.105
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,64.0,0.0915
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,64.5,0.077
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,65.0,0.0575
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,65.5,0.0475
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,66.0,0.0365
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,66.5,0.0235
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,67.0,0.0165
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,67.5,0.0125
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,68.0,0.01
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,68.5,0.0055
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,69.0,0.004
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,69.5,0.003
2022-01-21T12:18:34.346293,2022-01-18,Macron-Le Pen,56.8,70.0,0.001
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,30.0,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,30.5,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,31.0,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,31.5,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,32.0,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,32.5,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,33.0,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,33.5,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,34.0,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,34.5,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,35.0,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,35.5,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,36.0,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,36.5,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,37.0,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,37.5,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,38.0,0.999
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,38.5,0.999
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,39.0,0.999
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,39.5,0.9985
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,40.0,0.9985
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,40.5,0.9985
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,41.0,0.997
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,41.5,0.996
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,42.0,0.9945
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,42.5,0.9915
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,43.0,0.9845
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,43.5,0.9785
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,44.0,0.972
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,44.5,0.9635
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,45.0,0.954
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,45.5,0.9445
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,46.0,0.9285
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,46.5,0.9055
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,47.0,0.8935
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,47.5,0.8785
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,48.0,0.8515
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,48.5,0.832
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,49.0,0.81
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,49.5,0.7795
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,50.0,0.7525
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,50.5,0.72
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,51.0,0.6845
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,51.5,0.6465
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,52.0,0.62
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,52.5,0.587
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,53.0,0.5605
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,53.5,0.5315
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,54.0,0.4935
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,54.5,0.4635
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,55.0,0.43
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,55.5,0.3985
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,56.0,0.367
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,56.5,0.3255
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,57.0,0.289
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,57.5,0.261
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,58.0,0.2365
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,58.5,0.2065
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,59.0,0.1745
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,59.5,0.159
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,60.0,0.135
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,60.5,0.114
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,61.0,0.096
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,61.5,0.0735
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,62.0,0.0555
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,62.5,0.047
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,63.0,0.035
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,63.5,0.028
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,64.0,0.0185
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,64.5,0.011
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,65.0,0.0085
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,65.5,0.0055
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,66.0,0.003
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,66.5,0.002
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,67.0,0.0015
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,67.5,0.0005
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,68.0,0.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,68.5,0.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,69.0,0.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,69.5,0.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Pécresse,54.0,70.0,0.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,30.0,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,30.5,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,31.0,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,31.5,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,32.0,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,32.5,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,33.0,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,33.5,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,34.0,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,34.5,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,35.0,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,35.5,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,36.0,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,36.5,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,37.0,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,37.5,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,38.0,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,38.5,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,39.0,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,39.5,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,40.0,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,40.5,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,41.0,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,41.5,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,42.0,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,42.5,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,43.0,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,43.5,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,44.0,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,44.5,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,45.0,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,45.5,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,46.0,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,46.5,1.0
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,47.0,0.999
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,47.5,0.999
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,48.0,0.998
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,48.5,0.998
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,49.0,0.9965
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,49.5,0.995
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,50.0,0.9945
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,50.5,0.9925
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,51.0,0.992
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,51.5,0.989
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,52.0,0.9835
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,52.5,0.979
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,53.0,0.9735
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,53.5,0.967
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,54.0,0.9585
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,54.5,0.947
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,55.0,0.9345
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,55.5,0.9195
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,56.0,0.8955
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,56.5,0.8765
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,57.0,0.8525
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,57.5,0.8305
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,58.0,0.7995
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,58.5,0.766
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,59.0,0.7355
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,59.5,0.701
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,60.0,0.6745
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,60.5,0.645
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,61.0,0.6135
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,61.5,0.5785
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,62.0,0.539
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,62.5,0.508
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,63.0,0.4685
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,63.5,0.4385
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,64.0,0.405
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,64.5,0.379
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,65.0,0.3485
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,65.5,0.316
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,66.0,0.2865
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,66.5,0.2595
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,67.0,0.2205
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,67.5,0.19
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,68.0,0.1615
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,68.5,0.1375
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,69.0,0.115
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,69.5,0.098
2022-01-21T12:18:34.346293,2022-01-18,Macron-Zemmour,62.7,70.0,0.077
2022-01-21T18:13:47.486110,2022-01-18,Macron-Le Pen,56.8,30.0,1.0
2022-01-21T18:13:47.486110,2022-01-18,Macron-Le Pen,56.8,30.5,1.0
2022-01-21T18:13:47.486110,2022-01-18,Macron-Le Pen,56.8,31.0,1.0
